type,duration,gross,country,budget,year
Residential,109,74484168.0,USA,45000000.0,2005
Residential,99,60269340.0,USA,30000000.0,2008
Residential,114,60033780.0,USA,30000000.0,1998
Residential,89,58715510.0,USA,30000000.0,2009
Residential,95,58156435.0,USA,19000000.0,2004
Residential,98,56044241.0,USA,37000000.0,2004
Residential,94,56816662.0,Spain,17000000.0,2011
Residential,85,64238770.0,Canada,42000000.0,2014
Residential,124,52937130.0,USA,30000000.0,2001
Residential,131,52799004.0,USA,55000000.0,1999
Residential,107,55210049.0,USA,27800000.0,1989
Residential,99,51432423.0,USA,30000000.0,2002
Residential,83,51109400.0,USA,30000000.0,1994
Residential,131,50300000.0,UK,30000000.0,1985
Residential,85,56068547.0,UK,30000000.0,2005
Residential,126,53680848.0,USA,30000000.0,2007
Residential,123,50921738.0,UK,30000000.0,2007
Residential,105,53021560.0,USA,30000000.0,2010
Residential,125,45645204.0,USA,30000000.0,1989
Residential,77,53337608.0,USA,40000000.0,2005
Residential,121,46875468.0,USA,30000000.0,2015
Residential,124,52418902.0,USA,30000000.0,2015
Residential,99,42057340.0,USA,30000000.0,2009
Residential,112,42478175.0,USA,25000000.0,2015
Residential,111,41407470.0,USA,30000000.0,2003
Residential,107,42385520.0,USA,30000000.0,2010
Residential,104,40118420.0,USA,30000000.0,2002
Residential,113,40137776.0,USA,38000000.0,2006
Residential,113,39568996.0,USA,32000000.0,2007
Residential,95,42043633.0,USA,30000000.0,2012
Residential,86,38232624.0,USA,30000000.0,2008
Residential,126,38413606.0,USA,30000000.0,1988
Residential,101,38122105.0,USA,27000000.0,1987
Residential,102,38747385.0,USA,25000000.0,1986
Residential,111,40247512.0,USA,30000000.0,2011
Residential,95,35927406.0,USA,30000000.0,1997
Residential,98,35565975.0,USA,30000000.0,2011
Residential,100,35266619.0,USA,30000000.0,2013
Residential,118,34703228.0,USA,30000000.0,2006
Residential,125,38432823.0,USA,30000000.0,2006
Residential,94,32095318.0,USA,45000000.0,2001
Residential,79,31743332.0,USA,30000000.0,2009
Residential,106,32154410.0,USA,30000000.0,2013
Residential,63,26687172.0,USA,30000000.0,2011
Residential,85,26096584.0,USA,19000000.0,2003
Residential,108,26525834.0,USA,30000000.0,1998
Residential,139,30513940.0,USA,30000000.0,2014
Residential,127,23209440.0,USA,30000000.0,1998
Residential,106,24048000.0,USA,30000000.0,1995
Residential,95,22526144.0,USA,30000000.0,2006
Residential,118,30523568.0,USA,30000000.0,2014
Residential,108,23070045.0,USA,30000000.0,2011
Residential,105,20422207.0,USA,35000000.0,2004
Residential,131,28644770.0,USA,30000000.0,2012
Residential,104,21800302.0,USA,30000000.0,2004
Residential,133,21129348.0,USA,35000000.0,2010
Residential,94,18500966.0,USA,30000000.0,2006
Residential,109,19976073.0,USA,20000000.0,2005
Residential,96,18967571.0,USA,30000000.0,1998
Residential,105,17100000.0,USA,25000000.0,1996
Residential,99,17266505.0,USA,30000000.0,2002
Residential,112,32357532.0,USA,30000000.0,2010
Residential,108,16930884.0,USA,30000000.0,2007
Residential,126,18324242.0,USA,35000000.0,2005
Residential,98,16323969.0,USA,40000000.0,2004
Residential,104,16999046.0,Canada,26000000.0,2009
Residential,110,16295774.0,USA,35000000.0,1986
Residential,130,15709385.0,USA,30000000.0,2008
Residential,93,14888028.0,USA,30000000.0,2005
Residential,96,14208384.0,USA,30000000.0,2003
Residential,114,12831121.0,USA,30000000.0,2004
Residential,106,18298649.0,USA,30000000.0,2011
Residential,150,12712093.0,USA,30000000.0,2005
Residential,100,11576087.0,USA,30000000.0,1999
Residential,100,11900000.0,USA,30000000.0,1999
Residential,100,9353573.0,USA,45000000.0,2009
Residential,107,12026670.0,USA,45000000.0,2013
Residential,102,14334645.0,USA,25000000.0,2004
Residential,101,12189514.0,USA,23000000.0,2004
Residential,86,10134754.0,USA,30000000.0,2011
Residential,108,8535575.0,USA,30000000.0,2005
Residential,123,7689458.0,UK,40000000.0,2009
Residential,88,19316646.0,USA,30000000.0,2013
Residential,109,10965209.0,USA,30000000.0,2001
Residential,122,26830000.0,USA,18000000.0,1989
Residential,251,5300000.0,Italy,30000000.0,1984
Residential,118,10880926.0,USA,30000000.0,2013
Residential,131,3752725.0,USA,18000000.0,2004
Residential,109,3517797.0,France,25000000.0,2002
Residential,88,2975649.0,UK,30000000.0,2006
Residential,103,668171.0,China,60000000.0,2005
Residential,87,480314.0,USA,21000000.0,2006
Residential,160,3904982.0,USA,30000000.0,2007
Residential,121,127437.0,China,18000000.0,2011
Residential,129,537580.0,USA,30000000.0,2011
Residential,115,183436380.0,USA,29000000.0,2015
Residential,153,119518352.0,USA,28000000.0,2005
Residential,128,37036404.0,USA,30000000.0,2000
Residential,89,22359293.0,UK,29000000.0,1997
Residential,122,18593156.0,USA,35000000.0,2008
Residential,99,16930185.0,Germany,29000000.0,2002
Residential,99,63034755.0,USA,29000000.0,2016
Residential,147,5899797.0,UK,29000000.0,1987
Industrial,112,4554569.0,USA,28000000.0,1999
Residential,88,17016190.0,Romania,12000000.0,2004
Residential,94,6301131.0,USA,29000000.0,2005
Residential,90,217350219.0,USA,28000000.0,1992
Residential,167,161029270.0,USA,28000000.0,2015
Residential,118,179870271.0,USA,28000000.0,1984
Residential,83,100491683.0,USA,24000000.0,1998
Residential,104,74058698.0,USA,60000000.0,2001
Residential,102,55845943.0,USA,29000000.0,2003
Residential,131,81350242.0,USA,28000000.0,1988
Residential,101,67266300.0,Germany,28000000.0,2008
Residential,130,70235322.0,USA,28000000.0,2015
Residential,120,7443007.0,USA,30000000.0,2009
Residential,135,64371181.0,USA,28000000.0,2004
Residential,110,58885635.0,USA,26000000.0,2004
Residential,103,60400856.0,Germany,35000000.0,2001
Residential,110,52353636.0,USA,21000000.0,2001
Residential,91,51475962.0,USA,30000000.0,2003
Residential,105,63910583.0,USA,28000000.0,2013
Residential,127,62300000.0,UK,28000000.0,1981
Residential,82,49968653.0,USA,28000000.0,2001
Residential,99,44450000.0,Canada,27000000.0,1994
Residential,90,45162741.0,Germany,28000000.0,2001
Residential,115,71346930.0,USA,28000000.0,2013
Residential,96,39514713.0,USA,28000000.0,1993
Residential,104,43097652.0,USA,28000000.0,2007
Residential,117,48043505.0,UK,30000000.0,2010
Residential,83,37053924.0,Germany,28000000.0,2011
Residential,99,33000377.0,USA,28000000.0,2000
Residential,81,66950483.0,USA,28000000.0,2014
Residential,135,38372662.0,France,28000000.0,2005
Residential,117,27000000.0,USA,28000000.0,1982
Residential,139,31600000.0,USA,28000000.0,1995
Residential,123,30688364.0,USA,28000000.0,2014
Residential,117,28563179.0,USA,21000000.0,2007
Residential,97,16779636.0,USA,28000000.0,2000
Residential,81,10762178.0,France,160000000.0,2001
Residential,103,17324744.0,USA,28000000.0,2006
Residential,119,8888143.0,Canada,28000000.0,1999
Residential,94,24268828.0,USA,28000000.0,2010
Residential,89,8119205.0,USA,28000000.0,1997
Residential,98,8434601.0,USA,28000000.0,2001
Residential,107,6998324.0,USA,28000000.0,2015
Residential,108,10907291.0,USA,28000000.0,2016
Residential,134,5532301.0,USA,28000000.0,1997
Residential,110,2775593.0,UK,27000000.0,2008
Residential,103,28751715.0,USA,28000000.0,2013
Residential,100,20285518.0,France,28000000.0,2014
Residential,131,67900000.0,UK,27500000.0,1983
Residential,133,148734225.0,USA,30000000.0,2007
Residential,109,49185998.0,USA,30000000.0,2009
Residential,114,42168445.0,USA,35000000.0,2008
Residential,164,26400000.0,UK,16000000.0,1984
Residential,92,17508670.0,UK,15000000.0,2006
Residential,122,9664316.0,USA,27500000.0,2007
Residential,110,74888996.0,USA,30000000.0,1991
Residential,116,69586544.0,USA,27000000.0,2002
Residential,106,362645141.0,UK,175000000.0,2016
Residential,115,60491560.0,USA,27000000.0,1997
Residential,148,54200000.0,USA,27000000.0,1980
Residential,118,30920167.0,USA,25000000.0,2012
Residential,101,40566655.0,UK,30000000.0,2002
Residential,82,31768374.0,USA,27000000.0,1999
Residential,110,22494487.0,Germany,27000000.0,2006
Residential,193,21500000.0,USA,27000000.0,1983
Residential,130,4463292.0,UK,30000000.0,2011
Residential,111,14337579.0,Australia,27000000.0,1998
Residential,110,13823741.0,UK,13500000.0,2008
Residential,123,10297897.0,USA,27000000.0,1998
Residential,109,13248477.0,USA,27000000.0,2009
Residential,99,8712564.0,USA,27000000.0,2004
Residential,106,7486906.0,USA,27000000.0,2007
Residential,89,38536376.0,USA,27000000.0,2011
Residential,98,41008532.0,USA,27000000.0,2016
Residential,93,5204007.0,UK,28000000.0,2001
Residential,112,4485485.0,USA,15000000.0,1999
Residential,101,4476235.0,USA,27000000.0,2004
Residential,104,1089365.0,USA,25000000.0,2008
Industrial,120,763044.0,Canada,23000000.0,2003
Residential,91,20819129.0,USA,26000000.0,2009
Residential,97,110222438.0,USA,26000000.0,2003
Residential,133,109243478.0,USA,26000000.0,2005
Residential,123,100241322.0,USA,25000000.0,1998
Residential,114,25977365.0,USA,28000000.0,2014
Residential,111,91457688.0,USA,26000000.0,1990
Residential,117,87341380.0,USA,27000000.0,2008
Residential,121,65703412.0,USA,26000000.0,1998
Residential,139,58328680.0,USA,22000000.0,2003
Residential,115,61490000.0,USA,26000000.0,1990
Industrial,175,50800000.0,USA,26000000.0,1977
Residential,85,57859105.0,USA,26000000.0,2005
Residential,90,46455802.0,USA,26000000.0,2003
Residential,107,45506619.0,UK,26000000.0,2000
Residential,100,40168080.0,USA,26000000.0,2010
Residential,129,49874933.0,USA,26000000.0,2013
Residential,109,45489752.0,USA,26000000.0,2004
Residential,94,36985501.0,USA,26000000.0,2002
Residential,133,33200000.0,USA,26000000.0,1985
Residential,105,28501651.0,USA,26000000.0,2009
Residential,100,23222861.0,USA,26000000.0,2004
Residential,113,54540525.0,USA,56000000.0,2011
Residential,118,16252765.0,France,42000000.0,2001
Residential,110,16005978.0,USA,26000000.0,2012
Residential,110,14469428.0,USA,26000000.0,2004
Residential,99,13829734.0,Canada,26000000.0,1994
Residential,101,1075288.0,USA,22000000.0,1996
Residential,103,7496522.0,USA,26000000.0,2001
Residential,95,20047715.0,USA,25530000.0,1996
Residential,117,12276810.0,USA,26000000.0,2015
Residential,129,33565375.0,UK,15000000.0,2005
Residential,120,499263.0,USA,30000000.0,2004
Residential,125,219200000.0,USA,25000000.0,1993
Residential,133,172825435.0,USA,25000000.0,1988
Residential,116,148085755.0,USA,33000000.0,2008
Residential,129,25517500.0,USA,25100000.0,2008
Residential,93,145000989.0,France,25000000.0,2008
Residential,118,26761283.0,USA,26000000.0,2014
Residential,129,121945720.0,USA,25000000.0,1992
Industrial,185,96067179.0,USA,22000000.0,1993
Residential,146,169705587.0,USA,25000000.0,2011
Residential,128,3254172.0,USA,28000000.0,2013
Residential,93,84185387.0,USA,80000000.0,2004
Residential,97,82163317.0,USA,30000000.0,2003
Residential,82,80920948.0,USA,30000000.0,2001
Residential,85,80034302.0,USA,25000000.0,2008
Residential,88,78656813.0,USA,25000000.0,1991
Residential,119,76270454.0,USA,25000000.0,1987
Residential,122,74273505.0,USA,25000000.0,2007
Residential,99,134141530.0,USA,25000000.0,2014
Residential,97,71500556.0,UK,26000000.0,2001
Residential,121,71309760.0,UK,25000000.0,2000
Residential,95,89808372.0,USA,45000000.0,2003
Residential,105,77264926.0,USA,25000000.0,2012
Residential,108,70625986.0,USA,25000000.0,2011
Residential,134,56505065.0,USA,25000000.0,1993
Residential,115,55973336.0,USA,25000000.0,2000
Residential,86,54098051.0,Germany,25000000.0,2006
Residential,101,60443237.0,USA,25000000.0,2012
Residential,96,82234139.0,USA,17000000.0,2007
Residential,101,51676606.0,USA,25000000.0,2004
Residential,100,52528330.0,USA,25000000.0,2013
Residential,117,51533608.0,USA,25000000.0,2011
Residential,101,51097664.0,USA,30000000.0,2005
Residential,98,84136909.0,USA,26000000.0,2004
Residential,146,46836394.0,USA,25000000.0,1990
Residential,102,47285499.0,USA,26000000.0,2003
Residential,97,47124400.0,USA,25000000.0,2005
Residential,142,44700000.0,USA,25000000.0,1983
Residential,98,44455658.0,USA,25000000.0,1997
Residential,219,43984230.0,China,23000000.0,1987
Residential,109,66489425.0,USA,25000000.0,2012
Residential,97,41067398.0,USA,25000000.0,1997
Residential,158,40218903.0,USA,25000000.0,2007
Residential,85,39880476.0,USA,25000000.0,2002
Residential,80,39399750.0,USA,25000000.0,2003
Residential,86,38230435.0,USA,25000000.0,2002
Residential,119,39008741.0,USA,25000000.0,2005
Residential,98,36833473.0,France,25000000.0,2001
Residential,97,48237389.0,USA,25000000.0,2008
Residential,124,36447959.0,USA,25000000.0,2014
Industrial,97,45089048.0,South Africa,25000000.0,2014
Residential,105,35990505.0,USA,20000000.0,2003
Residential,104,35143332.0,USA,17000000.0,2003
Residential,101,35000629.0,USA,25000000.0,2007
Residential,101,34604054.0,USA,30000000.0,2003
Residential,114,41597830.0,USA,25000000.0,2002
Residential,105,33687630.0,USA,20000000.0,2006
Residential,90,32553210.0,UK,25000000.0,2007
Residential,97,31526393.0,USA,25000000.0,2004
Residential,144,41229.0,France,25500000.0,2013
Residential,114,31655091.0,USA,30000000.0,2007
Residential,124,30012990.0,UK,25000000.0,1998
Residential,89,32368960.0,Canada,25000000.0,1998
Residential,160,14500000.0,Japan,25000000.0,1970
Residential,93,29247405.0,UK,25000000.0,1997
Residential,88,25615792.0,USA,25000000.0,2009
Residential,142,28341469.0,USA,25000000.0,1994
Residential,92,25590119.0,Australia,21150000.0,2001
Residential,117,24944213.0,USA,27000000.0,1996
Residential,111,33631221.0,USA,25000000.0,2014
Residential,121,37738400.0,USA,25000000.0,2013
Residential,107,21835784.0,USA,30000000.0,2005
Residential,106,15785632.0,UK,23000000.0,2016
Residential,136,21554585.0,USA,25000000.0,1998
Residential,97,22200000.0,USA,25000000.0,1994
Residential,97,23527955.0,USA,25000000.0,2010
Residential,99,24042490.0,USA,25000000.0,2010
Residential,103,22466994.0,USA,25000000.0,2007
Residential,95,17791031.0,USA,25000000.0,2002
Residential,93,17718223.0,USA,25000000.0,2004
Residential,98,15361537.0,Germany,13000000.0,2002
Residential,90,16647384.0,USA,26000000.0,2006
Residential,107,16118077.0,USA,25000000.0,1988
Residential,90,15091542.0,UK,25000000.0,1996
Residential,115,15045676.0,USA,16000000.0,2009
Residential,93,17427926.0,USA,8000000.0,2008
Residential,99,14983572.0,USA,25000000.0,2000
Residential,107,14637490.0,USA,25000000.0,2010
Residential,110,14589444.0,USA,25000000.0,2004
Residential,101,14095303.0,USA,25000000.0,1996
Residential,85,13973532.0,USA,25000000.0,2002
Residential,132,1865774.0,UK,30000000.0,2015
Residential,90,18860403.0,USA,25000000.0,2011
Residential,145,13038660.0,USA,25000000.0,1999
Residential,110,28831145.0,USA,25000000.0,2014
Residential,122,11538204.0,USA,25000000.0,2010
Residential,107,11008432.0,USA,25000000.0,2005
Residential,127,12188642.0,Chile,26000000.0,2015
Residential,99,11100000.0,USA,25000000.0,1986
Residential,140,13651662.0,USA,25000000.0,2011
Industrial,133,11030963.0,UK,28000000.0,1996
Residential,271,10769960.0,USA,25000000.0,1993
Residential,112,10911750.0,USA,25000000.0,2008
Residential,99,10719367.0,USA,25000000.0,2002
Residential,100,10114315.0,USA,25000000.0,1999
Residential,92,49122319.0,USA,14000000.0,2012
Residential,105,10070000.0,USA,25000000.0,1996
Residential,110,10324441.0,USA,25000000.0,2011
Residential,116,7156933.0,USA,25000000.0,2006
Residential,88,9286314.0,USA,17000000.0,1991
Residential,111,56692.0,USA,25000000.0,2009
Residential,95,5654777.0,USA,25000000.0,2005
Residential,95,5516708.0,USA,25000000.0,2001
Residential,127,5128124.0,New Zealand,25000000.0,2005
Residential,105,34014398.0,Germany,33000000.0,2006
Residential,104,4064333.0,USA,25000000.0,1995
Residential,95,4006906.0,USA,15000000.0,2005
Residential,121,3073392.0,Canada,25000000.0,2008
Residential,92,1550000.0,USA,25000000.0,2005
Residential,107,871527.0,Canada,25000000.0,2005
Residential,117,777423.0,USA,25000000.0,1998
Residential,107,1186957.0,UK,25000000.0,2008
Residential,131,85433.0,Italy,13500000.0,2013
Residential,122,1697956.0,USA,20000000.0,2009
Residential,134,183662.0,France,25000000.0,2010
Residential,117,134904.0,USA,25000000.0,2010
Residential,138,16969390.0,USA,25000000.0,2013
Residential,100,129115.0,China,25000000.0,2014
Residential,119,34700000.0,USA,14000000.0,1988
Residential,137,717753.0,France,25000000.0,2012
Residential,119,109713132.0,USA,25000000.0,1986
Residential,139,70269171.0,USA,24000000.0,2006
Residential,114,28772222.0,USA,105000000.0,2015
Residential,120,101334374.0,USA,24000000.0,1997
Residential,98,1512815.0,USA,25000000.0,2016
Residential,106,65182182.0,USA,24000000.0,2014
Residential,98,57262492.0,USA,24000000.0,2000
Residential,107,80000000.0,USA,8200000.0,1984
Residential,88,74608545.0,USA,24000000.0,2003
Residential,137,41895491.0,USA,24000000.0,1991
Residential,100,39989008.0,USA,24000000.0,1998
Residential,115,32662299.0,USA,24000000.0,2000
Residential,101,31452765.0,USA,24000000.0,2008
Residential,110,25167270.0,Germany,24000000.0,2000
Residential,94,32416109.0,USA,25000000.0,2009
Residential,88,20218.0,USA,24000000.0,2001
Residential,127,28871190.0,USA,24000000.0,1999
Residential,95,16964743.0,USA,24000000.0,2004
Residential,87,16290976.0,USA,24000000.0,1999
Residential,118,13000000.0,USA,24000000.0,1978
Residential,107,12372410.0,USA,24000000.0,2000
Residential,124,8427204.0,USA,24000000.0,1999
Residential,89,9639242.0,USA,24000000.0,2011
Residential,88,25003072.0,USA,24000000.0,2010
Industrial,118,6144806.0,USA,23000000.0,2004
Residential,93,4308981.0,USA,24000000.0,1998
Residential,80,669276.0,UK,28000000.0,1993
Residential,120,42880.0,UK,24000000.0,2004
Residential,98,23225911.0,USA,24000000.0,2010
Residential,119,4710455.0,Japan,24000000.0,2004
Residential,88,75590286.0,USA,23600000.0,2009
Residential,201,218051260.0,New Zealand,207000000.0,2005
Industrial,90,161487252.0,USA,20000000.0,1998
Residential,127,290158751.0,USA,18000000.0,1980
Residential,119,65807024.0,USA,19000000.0,1995
Residential,85,86930411.0,USA,23000000.0,1991
